Ward_code,Ward,Borough,Life_Expectancy,Childhood_Obesity,Incapacity_Benefit,Unemployment_Rate,Crime_Rate,Deliberate_Fires,GCSE_points,Unauthorised_Absence,Dependent_children,Public_Transport_Access,Homes_with_access,Wellbeing_score
E05000385,Colville,R B of Kensington and Chelsea,82.82762845,27.14285714,2.822580645,6.124567354,177.2677056,0,355.8048193,1.277306273,21.72413793,5.37673982,6.104299749,7.8
E05000386,Courtfield,R B of Kensington and Chelsea,88.51527513,21.7955371,0.71942446,2.70077254,111.6512801,0,362.575,0.5915,2.413793103,6.876839129,4.934016646,7.8
E05000387,Cremorne,R B of Kensington and Chelsea,84.70524871,24,3.211009174,4.790226575,81.19850491,0,376.0020833,1.479562044,23,4.745497203,8.318162273,7.8
E05000388,Earl's Court,R B of Kensington and Chelsea,82.16080468,19.41747573,2.068965517,4.965797271,120.8070876,0.217391304,385.45,0.942720764,14.4,7,-1.541177645,7.8
E05000389,Golborne,R B of Kensington and Chelsea,80.16804428,23.79310345,3.636363636,11.89169486,102.5938776,0.216216216,338.1989362,1.331505576,32.43902439,4.469176968,12.56775084,7.8
E05000390,Hans Town,R B of Kensington and Chelsea,86.55309431,12.28070175,1.04,2.194310539,125.5628245,0,322.64,0.829017857,8.518518519,6.571434538,4.512178147,7.8
E05000391,Holland,R B of Kensington and Chelsea,89.78226637,16.19047619,1.044776119,2.821396555,75.04015775,0,386.1,1.35106383,7.619047619,5.96680763,9.010955114,7.8
E05000392,Norland,R B of Kensington and Chelsea,84.65461846,30.08130081,2.212389381,4.985442331,78.71277353,0,351.573913,0.982119205,15.55555556,5.408944237,7.29492379,7.8
E05000393,Notting Barns,R B of Kensington and Chelsea,81.38250572,18.72791519,3.076923077,8.948495329,90.88792581,0.518134715,356.184,1.082058288,30.86956522,4.163633722,5.692911189,7.8
E05000394,Pembridge,R B of Kensington and Chelsea,84.22422582,19.60784314,0.973451327,2.783154545,172.4913871,0.130718954,429.8,0.534117647,5.2,6.973113541,-0.045703664,7.8
E05000395,Queen's Gate,R B of Kensington and Chelsea,88.54166177,21.7955371,0.201342282,1.589626697,54.80905078,0.101010101,340.75,0.638607595,2.727272727,6.041269032,4.330430245,7.8
E05000396,Redcliffe,R B of Kensington and Chelsea,86.59831379,16.98113208,1.111111111,2.77553339,103.5368005,0,349.9166667,0.99755102,5.3125,6.169674176,8.871265334,7.8
E05000397,Royal Hospital,R B of Kensington and Chelsea,82.88844128,21.7955371,1.157894737,1.912365354,94.58994344,0,357.8666667,1.526623377,6.818181818,5.017384681,14.91446995,7.8
E05000398,St Charles,R B of Kensington and Chelsea,78.32745089,23.26530612,3.053435115,8.891837082,102.368676,0.211640212,336.6201183,1.568530021,30.46511628,3.77356742,9.224513826,7.8
E05000399,Stanley,R B of Kensington and Chelsea,83.5319396,18.96551724,0.964912281,2.121977946,51.10515945,0,346.2692308,1.123195876,7.142857143,5.6179754,1.503571203,7.8
E05000400,Alexandra,R B of Kingston upon Thames,85.20289166,16.91394659,0.573770492,2.120202042,43.85676419,0.209424084,359.6317073,0.421732405,6.956521739,2.245380512,-5.78385893,7.5
E05000401,Berrylands,R B of Kingston upon Thames,81.17563971,8.287292818,1.076923077,2.322987568,36.20440862,0.206185567,344.3769231,0.52412178,6.666666667,2.775175369,-2.982211679,7.5
E05000402,Beverley,R B of Kingston upon Thames,81.30646316,15.77380952,1.386861314,2.862673113,67.80059759,0.483091787,372.8715789,0.667079783,10.6,2.83761721,1.837611291,7.5
E05000403,Canbury,R B of Kingston upon Thames,83.419863,10.91954023,0.617977528,1.791467481,48.67675929,0,368.2057471,0.581126952,6.461538462,4.056027473,-4.963661029,7.5
E05000404,Chessington North and Hook,R B of Kingston upon Thames,83.66292575,23.1292517,1.206896552,2.608872947,49.55709658,0.223463687,337.7237624,0.78,11.86046512,2.398093819,-1.86694881,7.5
E05000405,Chessington South,R B of Kingston upon Thames,83.52904991,22.60869565,1.029411765,2.118202627,47.12741171,0.19138756,334.7893443,0.768953324,14.50980392,2.358923035,15.70188088,7.5
E05000406,Coombe Hill,R B of Kingston upon Thames,83.97309626,17.89473684,0.492957746,2.379680451,40.69063669,0.187793427,361.9491803,0.873828125,8.571428571,2.492106142,3.866307856,7.5
E05000407,Coombe Vale,R B of Kingston upon Thames,84.62254352,11.60409556,0.687022901,1.963575776,30.05874953,0.201005025,380.3276596,0.573666093,6.530612245,2.331300275,-5.089297638,7.5
E05000408,Grove,R B of Kingston upon Thames,83.06048162,14.48275862,1.085714286,2.073621651,118.3616447,0.779220779,333.3444444,0.638257016,9.75,4.211964993,0.143171301,7.5
E05000409,Norbiton,R B of Kingston upon Thames,78.80053921,21.83098592,1.266666667,4.794419839,62.23685376,0.38277512,309.9173913,1.353878583,19.36170213,3.606097586,3.457952284,7.5
E05000410,Old Malden,R B of Kingston upon Thames,85.54412516,18.24324324,0.975609756,2.101230416,40.23595602,0.104166667,359.1798165,0.687658495,9.777777778,2.730943326,-0.516394216,7.5
E05000411,St James,R B of Kingston upon Thames,81.86628934,16.85823755,1.120689655,2.407537817,38.70304592,0.655737705,380.9349515,0.511425873,8.571428571,2.645415351,-1.74035571,7.5
E05000412,St Mark's,R B of Kingston upon Thames,82.95641432,8.695652174,0.404624277,2.871897951,72.58985956,0.276497696,365.0878788,0.531589958,6.060606061,3.697553408,-0.770900747,7.5
E05000413,Surbiton Hill,R B of Kingston upon Thames,81.10732888,11.05263158,0.866666667,1.748927385,36.17410903,0.37037037,379.7703704,0.551053284,9.285714286,3.279986802,-10.37669558,7.5
E05000414,Tolworth and Hook Rise,R B of Kingston upon Thames,83.49993706,17.32026144,0.583941606,2.562843059,46.41340578,0.388349515,336.1196581,0.697280497,11.83673469,2.257367878,-10.65784253,7.5
E05000415,Tudor,R B of Kingston upon Thames,85.87977921,12.14953271,0.406504065,1.924670214,36.19052692,0.205128205,379.656044,0.51947652,6.470588235,2.286320211,2.078223854,7.5
E05000416,Bishop's,Lambeth,80.92881546,21.93548387,1.860465116,6.63834233,58.1840465,0,339.6037736,1.139730135,22,7.584362548,-2.8230196,7.7
E05000417,Brixton Hill,Lambeth,78.75300061,20.17045455,1.383399209,7.746762121,116.7352146,0.487804878,336.6654545,1.082099209,24,4.889082904,1.66686603,7.6
E05000418,Clapham Common,Lambeth,80.71631095,21.71428571,1.40776699,3.755916194,128.7621336,0.601503759,338.0844444,0.964201183,17.23404255,4.098256637,-2.359070858,7.6
E05000419,Clapham Town,Lambeth,77.43734317,22.60869565,1.629955947,5.012980523,202.7335571,0.553633218,345.9169643,0.970533881,21.91489362,5.065019674,-2.0957608,7.6
E05000420,Coldharbour,Lambeth,80.84922128,21.41560799,2.341269841,14.76615945,189.5945049,0.52173913,329.6531792,1.262374946,34.58823529,5.442072324,-6.484952287,7.6
E05000421,Ferndale,Lambeth,80.60709351,32.2147651,1.853281853,6.646938464,208.5654273,0.503144654,320.4263804,0.89316609,25.65217391,6.274674117,-2.725119644,7.6
E05000422,Gipsy Hill,Lambeth,80.27330808,27.76412776,1.989528796,7.762952343,103.9715252,0.217391304,321.3552846,1.211936037,30.84507042,3.703711979,4.51072555,7.7
E05000423,Herne Hill,Lambeth,81.38100003,18.65889213,1.982378855,8.150851408,84.25646377,0.25974026,335.2579439,1.103042877,17.6119403,4.527890261,-2.686755077,7.6
E05000424,Knight's Hill,Lambeth,78.58627357,20.14742015,2.156862745,8.703568909,101.0030971,0.133333333,347.8892086,1.159224319,24.17721519,4.068327979,-3.547866729,7.7
E05000425,Larkhall,Lambeth,77.98266404,29.92518703,1.594202899,7.1224705,145.0345453,0.337078652,335.288806,1.063983051,30,5.189164651,2.372468176,7.7
E05000426,Oval,Lambeth,80.22546609,25.49668874,1.660079051,5.965512884,126.953622,0.125,332,0.889253486,27.84313725,6.869970965,-0.931410279,7.7
E05000427,Prince's,Lambeth,81.06841509,26.875,2.352941176,8.867582916,106.8038937,0.134228188,350.7649123,0.854662841,26.37931034,6.302998416,-9.260124703,7.7
E05000428,St Leonard's,Lambeth,82.75459825,20.07874016,1.711711712,7.19055796,133.5293572,0.201342282,354.6977273,1.286521739,17.5,5.890588864,-1.017291762,7.7
E05000429,Stockwell,Lambeth,80.43758666,25.34562212,1.548672566,8.886375429,117.0526684,0.331125828,356.248,0.952106825,28.28125,5.356599485,2.806911553,7.7
E05000430,Streatham Hill,Lambeth,79.18025867,19.10828025,1.520737327,6.227834306,118.1652961,0.338983051,355.9415842,1.166301969,20.98360656,5.256715337,-3.196623157,7.7
E05000431,Streatham South,Lambeth,82.81359885,24.26470588,1.5,7.368864436,87.43362389,0.342465753,350.3122302,1.080853518,20.71428571,4.052578119,2.046619172,7.7
E05000432,Streatham Wells,Lambeth,79.44857692,22.09302326,1.513761468,5.785823938,90.18946651,0.132450331,360.7803738,1.257044674,22.08955224,4.44762756,-3.886665998,7.7
E05000433,Thornton,Lambeth,84.43942491,26.03878116,1.204188482,5.742886532,83.46202266,0.07518797,358.6704545,1.08325673,21.63934426,3.544981083,-3.403642012,7.7
E05000434,Thurlow Park,Lambeth,82.27227535,19.6969697,1.861702128,5.698021018,104.7627855,0.290909091,350.2036697,1.311469265,17.53623188,5.027070009,-6.029051676,7.7
E05000435,Tulse Hill,Lambeth,81.12089974,27.734375,1.623931624,10.64327989,122.7696238,0.310559006,329.7496599,1.222277973,28.96103896,4.363247102,-0.172908953,7.6
E05000436,Vassall,Lambeth,81.89191782,29.34782609,2.555066079,11.14527215,121.4715807,0.267558528,337.6488372,1.161993569,30.33333333,4.402768995,-4.312172393,7.7
E05000437,Bellingham,Lewisham,79.70986344,28.76984127,2.551020408,9.072895148,97.5799783,0.465116279,321.9989583,1.465103507,30,3.034524929,5.789182217,7.7
E05000438,Blackheath,Lewisham,81.45866316,20.86614173,1.400966184,4.619836931,90.61884155,0.273972603,336.52,1.4315,17.41935484,4.902384741,2.126262487,7.7
E05000439,Brockley,Lewisham,79.65206333,25.58139535,1.708185053,8.321075335,118.9360324,0.444444444,325.8551724,1.406613757,21.69230769,5.84808192,-6.263707194,7.7
E05000440,Catford South,Lewisham,81.11836378,22.72727273,1.904761905,6.473057189,60.38810498,0.064516129,340.5040404,1.034294089,17.17948718,3.269393358,-13.51722029,7.7
E05000441,Crofton Park,Lewisham,83.31544358,20.82111437,1.737089202,6.119623395,74.40176491,0.726072607,317.0380165,1.007970112,15.14285714,4.066474619,-7.68514226,7.7
E05000442,Downham,Lewisham,82.26600002,26.42857143,2.765957447,9.909578763,102.9224784,0.405405405,331.14,1.475874126,31.68674699,3.277780612,5.988279669,7.7
E05000443,Evelyn,Lewisham,79.30732119,27.02205882,2.380952381,9.701077109,94.77560621,0.282485876,327.7625,1.359070885,30.10638298,3.13557276,-5.149298171,7.7
E05000444,Forest Hill,Lewisham,80.37220534,20.69825436,1.875,7.458998574,106.4412441,0.331125828,347.1126866,1.089686099,19.04109589,3.987772147,-3.916602936,7.7
E05000445,Grove Park,Lewisham,80.59969745,24.18604651,2.35,6.932801469,72.83090413,0.535117057,344.7450617,1.511302083,21.50684932,3.191178568,-6.255014625,7.7
E05000446,Ladywell,Lewisham,81.06223789,25.69832402,1.598173516,5.869418293,85.67591192,0.267558528,330.3874074,1.195860285,19.04761905,4.492639113,0.296712741,7.7
E05000447,Lee Green,Lewisham,82.42896645,16.81957187,2,5.977351541,81.69193703,0.471380471,355.7024793,1.024575163,17.1641791,3.629080169,-3.575918279,7.7
E05000448,Lewisham Central,Lewisham,78.05627295,25.97765363,2.391304348,8.035452709,123.9794179,0.316622691,333.1168067,1.29167556,24.52380952,5.164685622,-0.523358527,7.7
E05000449,New Cross,Lewisham,75.98434599,28.09734513,1.84,9.677930249,134.6658732,0.773809524,333.1472727,1.193753174,27.56410256,4.440766797,-7.339393237,7.7
E05000450,Perry Vale,Lewisham,82.28357698,23.4375,1.909090909,7.041615212,85.72195624,0.441640379,336.406,1.083948052,22.89473684,3.422797256,-14.52700758,7.7
E05000451,Rushey Green,Lewisham,81.30320012,20.69892473,2.660550459,9.026383109,113.2653543,0.443037975,320.4718519,1.134509372,23.08641975,5.151440298,2.270723059,7.7
E05000452,Sydenham,Lewisham,78.59510495,26.20689655,2.083333333,8.008228505,92.34828616,0.438871473,322.3598592,1.351335778,25.67567568,4.107142223,-0.170818216,7.7
E05000453,Telegraph Hill,Lewisham,81.51853453,22.98850575,2,8.484976265,82.42384005,0.294985251,349.114881,0.837790111,22.66666667,5.211159278,-11.71774568,7.7
E05000454,Whitefoot,Lewisham,83.04007174,25.29510961,2.234042553,8.767178373,98.88827308,0.272108844,331.0909502,1.436260837,26.97674419,2.800672265,1.293948836,7.7
E05000455,Abbey,Merton,81.47830695,15.59633028,0.838709677,1.891707925,61.95410609,0.380952381,357.8351064,0.747981546,14.3902439,5.130228475,-0.812536297,7.5
E05000456,Cannon Hill,Merton,85.26350706,24.34456929,0.731707317,2.91318962,55.71346457,0.319148936,362.3675926,0.643882245,8.048780488,2.564776351,6.711682978,7.6
E05000457,Colliers Wood,Merton,82.04655336,18.71657754,0.833333333,3.370088284,105.6036951,0.452488688,346.635443,1.054138702,13,3.936153703,1.211627476,7.7
E05000458,Cricket Green,Merton,80.2152873,23.79746835,1.973684211,10.08157763,56.71738401,0.683760684,339.1656934,1.205644715,23.78787879,2.915037544,8.602518034,7.7
E05000459,Dundonald,Merton,85.13006293,10.48951049,0.441176471,1.14628676,67.79568404,0.210526316,377.8272727,0.449848485,4.054054054,4.906964973,-2.173739144,7.5
E05000460,Figge's Marsh,Merton,79.84655397,25.39267016,1.764705882,9.028028938,105.5322044,0.52173913,339.975188,1.414905149,20.78125,3.626706188,2.281905055,7.7
E05000461,Graveney,Merton,83.4206372,25.66371681,0.863309353,6.540650099,75.13934401,0.1,347.0495238,0.95570358,10.88888889,3.395726426,-2.426212749,7.7
E05000462,Hillside,Merton,85.47394094,20.20808323,0.534351145,1.249657972,35.64847626,0.109289617,379.0551724,0.365045593,3.333333333,5.36580487,-8.561022839,7.5
E05000463,Lavender Fields,Merton,81.73923141,22.37288136,1.133333333,5.633309188,76.59561317,0.19047619,347.3466667,1.564446108,20.58823529,2.667391119,-1.138848954,7.7
E05000464,Longthornton,Merton,81.30979677,20.75471698,1.366906475,5.731719169,82.58589714,0.289855072,350.4321429,1.113693467,14.44444444,2.802161471,2.578642746,7.7
E05000465,Lower Morden,Merton,82.58709001,17.95774648,0.833333333,3.099893501,41.09477124,0.322580645,340.4171717,1.125148683,8.571428571,2.229175628,2.785832548,7.6
E05000466,Merton Park,Merton,85.14357226,12.55230126,0.56,2.459002376,57.97041934,0.414507772,386.122619,0.372004028,6.590909091,3.849135648,0.988373457,7.6
E05000467,Pollards Hill,Merton,81.99897873,23.9608802,1.366906475,8.048774699,88.36242795,1.41509434,345.7374233,1.241310233,21.80327869,2.591297286,9.588626424,7.7
E05000468,Ravensbury,Merton,79.13971071,21.3622291,1.729323308,6.56818756,70.52594618,0.295566502,331.2425,1.429896239,21.15384615,2.946225212,10.4387775,7.6
E05000469,Raynes Park,Merton,80.41656513,14.55696203,0.916030534,1.746331655,55.43231469,0.202020202,376.4413793,0.381652661,8.222222222,3.816306949,0.877615688,7.6
E05000470,St Helier,Merton,80.35017358,22.28116711,1.897810219,6.065771296,60.29143231,0.283018868,356.7688406,1.169927096,18.54545455,3.122604899,8.00973294,7.6
E05000471,Trinity,Merton,81.60423474,19.2,0.694444444,2.642683759,87.56859065,0.502512563,349.774359,0.809682081,9.285714286,3.949664335,5.266267173,7.5
E05000472,Village,Merton,85.42635589,20.20808323,0.283018868,0.895163881,48.74995055,0,374.7125,0.569230769,0.769230769,2.374633904,9.944499084,7.5
E05000473,West Barnes,Merton,83.03542773,20,0.687022901,2.499556457,64.09338163,0.298507463,373.5972727,0.674485597,7.551020408,2.931837021,-0.205179166,7.6
E05000474,Wimbledon Park,Merton,84.72683451,12.8342246,0.769230769,1.888535617,53.71525698,0.175438596,397.6613636,0.533190118,7.068965517,3.059587454,1.18657337,7.5
E05000475,Beckton,Newham,80.9040721,23.98286938,2.393162393,6.068227904,82.56043044,1.308411215,349.7325,1.980587961,22,2.837551256,-1.252503146,8.2
E05000476,Boleyn,Newham,82.94656021,27.27272727,1.972477064,9.274742321,94.51583792,1.415384615,335.2994318,1.491075429,21.4893617,4.048816481,-4.139275235,8.0
E05000477,Canning Town North,Newham,79.63965723,29.00355872,2.64573991,14.24668158,90.76990282,1.708860759,325.8183246,1.888587849,31.07142857,4.728624077,-1.364225892,8.2
E05000478,Canning Town South,Newham,79.11205719,27.54158965,1.604477612,8.654752236,98.37911709,0.87431694,325.8527473,1.780904977,28.52272727,3.571637795,-9.423823624,8.2
E05000479,Custom House,Newham,76.82202048,24.74437628,2.538071066,8.995931691,148.9048682,1.408450704,329.2434286,1.656086564,26.375,3.151111489,3.457916956,8.2
E05000480,East Ham Central,Newham,81.72803256,26.53399668,1.371681416,8.343573051,111.8068331,1.055900621,332.7206061,1.524667221,16.23529412,4.729915556,-4.978817407,8.0
E05000481,East Ham North,Newham,78.57485539,22.50530786,1.85,9.091229271,71.04317779,0.777385159,333.833526,1.478640284,18.76712329,4.390349781,-1.129948518,8.0
E05000482,East Ham South,Newham,79.96311872,26.17554859,1.952380952,9.631513302,82.78898076,1.003134796,335.6806763,1.622107369,23.82352941,2.625467088,1.902016853,8.0
E05000483,Forest Gate North,Newham,80.55744512,25.97137014,1.652542373,8.672481672,94.88208036,0.666666667,338.9080247,1.16955728,20.12195122,3.245162655,-2.057816834,7.6
E05000484,Forest Gate South,Newham,77.77789917,26.91511387,2.129277567,9.767303769,103.0664159,1.400560224,336.6405405,1.201733269,20.73170732,3.909471919,-9.311386878,7.6
E05000485,Green Street East,Newham,82.45446235,25,1.724137931,9.378838677,75.78160695,0.619195046,344.695,1.368351178,20,3.694448135,-6.632142454,8.0
E05000486,Green Street West,Newham,81.73298086,22.89915966,1.735159817,9.742756373,77.29709902,0.716612378,342.5909605,1.214121435,19.09090909,3.971484402,-9.867840799,8.0
E05000487,Little Ilford,Newham,78.8077035,27.23463687,2.21719457,11.77993758,85.11812719,0.650887574,338.5898618,1.02026375,23.48623853,2.691745305,10.95042304,8.0
E05000488,Manor Park,Newham,78.88229271,24.68694097,1.869158879,10.74555246,79.60860439,0.967741935,338.3288732,1.159034601,21.04651163,4.013415552,-0.025536531,8.0
E05000489,Plaistow North,Newham,81.56855861,22.37521515,2.442396313,11.03140572,84.13374031,1.082802548,344.5228571,1.148524452,24.71264368,4.382404556,-6.086321841,8.0
E05000490,Plaistow South,Newham,80.79041537,26.51245552,1.838565022,10.54618987,87.04163466,0.598802395,344.0989362,1.290867753,22.38095238,4.435108608,-3.097378723,8.0
E05000491,Royal Docks,Newham,81.88368873,33.01886792,0.970873786,5.540729179,69.40724278,0.583941606,331.1491071,1.465211167,20.3125,2.825588221,-2.68273435,8.2
E05000492,Stratford and New Town,Newham,80.36118649,23.60097324,1.222222222,6.959700759,197.9914149,1.428571429,330.6222222,1.533242803,22.97297297,5.822862714,6.759561397,7.6
E05000493,Wall End,Newham,81.04783138,26.37931034,1.512195122,8.056389475,66.40494827,0.531561462,326.0466346,1.806070039,19.1011236,3.741338379,-1.134755767,8.0
E05000494,West Ham,Newham,81.01927484,26.39691715,1.965065502,10.38308271,81.29098321,1.128526646,341.7821229,1.379499072,27.21518987,4.723200889,6.057585444,7.6
E05000495,Aldborough,Redbridge,80.17681627,21.9924812,1.708542714,5.087544799,83.89258229,0.261437908,367.0538462,0.755429651,11.82926829,2.666337615,6.830512154,7.8
E05000496,Barkingside,Redbridge,86.10827739,20.50113895,1.420118343,4.010914528,72.510788,0.230769231,376.6656627,0.859443458,8.548387097,3.200624798,-6.570807631,7.8
E05000497,Bridge,Redbridge,84.10670944,16.2601626,1.730769231,4.309092521,77.18467033,0.168776371,356.8336207,0.909993293,15.0877193,2.455133196,3.257062455,7.8
E05000498,Chadwell,Redbridge,80.39948431,24.85875706,1.587301587,6.220656746,87.28235696,0.410958904,352.760396,0.919474836,18.48837209,2.443995208,-13.72395715,7.8
E05000499,Church End,Redbridge,83.00358105,17.73049645,1.111111111,3.496508464,84.42593969,0.169491525,370.9645833,0.725237684,7.254901961,2.749742798,-8.172333993,7.8
E05000500,Clayhall,Redbridge,84.36372974,22.6039783,1.264367816,3.702122965,54.11909842,0.222222222,383.3045226,0.813781265,6.376811594,2.326354805,4.709087251,7.8
E05000501,Clementswood,Redbridge,81.31136227,21.8579235,1.739130435,9.328340892,119.5885461,0.820189274,346.3245283,1.474427481,19.69387755,3.362591529,-14.45920686,7.8
E05000502,Cranbrook,Redbridge,81.12190083,21.24105012,1.494252874,4.870005072,84.44695915,0.229007634,367.7346154,1.379111368,10.76923077,3.766081085,6.700272046,7.8
E05000503,Fairlop,Redbridge,82.06414467,26.64907652,1.775147929,5.159882547,80.85759888,0.544747082,352.7280822,1.03187463,13.59375,2.815146142,8.139359215,7.8
E05000504,Fullwell,Redbridge,84.49022153,27.74193548,2,5.679869937,77.200657,0.229007634,361.7782383,0.930171544,17.1641791,2.351797678,4.107732144,7.8
E05000505,Goodmayes,Redbridge,81.14239589,24.44933921,2.067039106,8.044928445,81.46416442,0.45112782,340.3423313,1.21294666,18.94736842,3.666394695,-10.3467833,7.8
E05000506,Hainault,Redbridge,80.04262532,24.69387755,3.154761905,7.997071523,61.88025341,0.823970037,335.2538922,1.499319372,21.94444444,2.355154019,9.400330821,7.8
E05000507,Loxford,Redbridge,78.84197354,25.58459422,2.00913242,10.76085951,97.02776242,0.523255814,340.478733,1.626437166,25.39130435,3.368756995,-0.515659197,7.8
E05000508,Mayfield,Redbridge,82.37215788,24.71698113,1.525423729,6.853534653,77.34638102,0.431654676,356.2763819,1.318886941,16.375,2.721062085,-1.868114357,7.8
E05000509,Monkhams,Redbridge,83.1339838,14.51612903,0.992366412,1.94791393,52.33375175,0.377358491,384.9645161,0.50989011,4.418604651,2.571455602,1.76778758,7.8
E05000510,Newbury,Redbridge,84.08953849,22.236671,1.637168142,6.103524023,64.36982728,0.174418605,363.5582329,0.837322946,14.80392157,3.126095294,-4.845422758,7.8
E05000511,Roding,Redbridge,83.34854991,21.58273381,1.341463415,4.811082193,74.31937195,0.4048583,350.9813008,1.128668311,12.42424242,2.480948565,5.396222974,7.8
E05000512,Seven Kings,Redbridge,81.61797115,25.90673575,1.953488372,7.464993194,86.9397702,0.617283951,347.2296875,1.085111767,16.08695652,3.112965577,-0.020182739,7.8
E05000513,Snaresbrook,Redbridge,82.70275257,18.18181818,1.320754717,3.061242143,73.66315108,0.331950207,362.9675676,0.745641646,6.170212766,3.619940558,-2.877326972,7.8
E05000514,Valentines,Redbridge,81.11336791,23.73271889,2.020725389,8.663798054,109.83895,0.750853242,352.5385135,1.191934661,15.35714286,4.536445816,-6.484044899,7.8
E05000515,Wanstead,Redbridge,83.03544858,19.62025316,1.390728477,2.988123938,111.9059792,0.256410256,367.3911765,0.997838271,8.888888889,2.498072591,12.17112288,7.8
E05000516,Barnes,Richmond upon Thames,85.25753021,19.83471074,1.037037037,2.176964429,69.37221642,0.09569378,344.1545455,1.10505618,6.12244898,3.350519583,11.14883818,7.6
E05000517,East Sheen,Richmond upon Thames,86.38544326,8.333333333,0.542635659,1.442123021,57.5656722,0,369.02,0.92069378,2.909090909,2.584795157,14.80292228,7.6
E05000518,Fulwell and Hampton Hill,Richmond upon Thames,82.37853096,6.315789474,1.052631579,2.035175715,47.24650175,0.390243902,372.9630137,0.533922261,5.68627451,3.184227239,-1.000300884,7.5
E05000519,"Ham, Petersham and Richmond Riverside",Richmond upon Thames,82.82089259,13.67521368,1.278195489,3.364787218,55.80784734,0.857142857,366.2120805,0.985253906,10.86956522,2.080802741,17.50747618,7.6
E05000520,Hampton,Richmond upon Thames,82.67508013,16.4021164,0.9375,1.820203335,55.76041386,0.098522167,368.5097222,0.473409091,8.29787234,2.653442346,16.09859024,7.5
E05000521,Hampton North,Richmond upon Thames,82.62232174,18.46153846,1.885245902,2.846035267,66.10853291,0.523560209,330.3278481,0.829393939,16.51162791,2.149780121,2.13885124,7.5
E05000522,Hampton Wick,Richmond upon Thames,84.44456064,8.300395257,1.52173913,1.555184069,61.63037175,0.09569378,367.9863636,0.619613017,5.6,2.748746515,7.458631805,7.5
E05000523,Heathfield,Richmond upon Thames,82.70668667,18.77022654,1.764705882,3.498028618,62.95389349,0.476190476,347.3839286,1.034082397,13.8,2.016733772,1.692385363,7.5
E05000524,Kew,Richmond upon Thames,86.90311556,12.16216216,0.866666667,1.540800602,63.9148917,0.086206897,353.6616279,0.97985258,5.740740741,2.856515913,10.15392653,7.6
E05000525,Mortlake and Barnes Common,Richmond upon Thames,84.67081429,9.090909091,0.972222222,2.276857761,78.4691412,0.181818182,348.2438356,0.85325,9.433962264,3.005570439,5.383853793,7.6
E05000526,North Richmond,Richmond upon Thames,85.89416069,13.18181818,1.379310345,2.042534892,67.05519026,0,357.0980392,0.892631579,7.234042553,4.399681503,6.629337644,7.6
E05000527,St Margarets and North Twickenham,Richmond upon Thames,85.44454209,9.71659919,0.636942675,1.490081751,60.95428542,0.434782609,387.4432432,0.627836879,3.448275862,3.144794546,2.620842079,7.5
E05000528,South Richmond,Richmond upon Thames,84.03011635,9.523809524,1.125827815,1.919732305,80.28061246,0.272727273,341.9204545,1.012521739,3.953488372,4.155345793,5.916319556,7.6
E05000529,South Twickenham,Richmond upon Thames,85.58240541,9.375,0.71942446,1.33747834,48.72671335,0.199004975,400.2685714,0.447784431,3.913043478,3.546475281,0.119277183,7.5
E05000530,Teddington,Richmond upon Thames,83.26749091,6.22406639,0.935251799,1.713065512,40.60718679,0.285714286,376.1109375,0.466133866,4.347826087,3.230811333,7.8829996,7.5
E05000531,Twickenham Riverside,Richmond upon Thames,82.93033531,7.36196319,0.75862069,1.349126995,66.13388857,0.18957346,380.9634409,0.773076923,3.023255814,4.546233041,4.114016395,7.5
E05000532,West Twickenham,Richmond upon Thames,83.56664735,12.46376812,1.007194245,1.875591502,62.34522102,0.187793427,379.6365385,0.63033241,7.222222222,2.736193855,8.12333557,7.5
E05000533,Whitton,Richmond upon Thames,82.62379911,12.40875912,1.111111111,2.647067294,58.82927335,0.100502513,363.5649485,0.927736007,9.333333333,2.447961063,-2.783286252,7.5
E05000534,Brunswick Park,Southwark,80.18751383,25.41254125,2.653061224,10.26304062,96.84289302,0.52238806,345.164,1.288426528,24.83870968,4.134815306,-10.18095847,7.7
E05000535,Camberwell Green,Southwark,77.44276412,25.59241706,2.837837838,11.66925658,118.0151411,0.193548387,348.415942,1.114075949,27.10526316,5.605164195,-6.964656906,7.7
E05000536,Cathedrals,Southwark,79.89037288,28.13852814,2.081784387,7.123852822,46.27456386,0.369230769,330.5591549,1.5253861,26.81818182,7.967475711,-13.03894634,7.7
E05000537,Chaucer,Southwark,82.13932108,26.79738562,1.535433071,6.380934688,92.86628032,0.949367089,334.8181373,1.133821828,26.36363636,7.222723881,-12.06657621,7.7
E05000538,College,Southwark,83.38947975,22.56809339,2.0625,6.164610795,107.1204163,0.337552743,332.5208955,0.988341969,21.40350877,3.403230489,2.207437594,7.7
E05000539,East Dulwich,Southwark,82.28916199,18.66028708,1.751412429,4.615070934,93.25987705,0,350.3686567,1.05184136,12.30769231,4.106167884,-10.05139756,7.7
E05000540,East Walworth,Southwark,80.41306773,32.09876543,2.53968254,7.518144588,208.2067348,0.784313725,346.0583333,1.369907579,29.81132075,5.837957748,-2.237109995,7.7
E05000541,Faraday,Southwark,81.55946994,30.09708738,2.222222222,10.58989654,112.2543857,1.698841699,333.9243478,1.196103896,28.98550725,4.656226401,0.236389474,7.7
